@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute leap-1 numeric
@attribute leap-2 numeric
@attribute leap-3 numeric
@attribute leap-4 numeric
@attribute leap-5 numeric
@attribute leap-6 numeric
@attribute leap-7 numeric
@attribute leap-8 numeric
@attribute leap-9 numeric
@attribute leap-10 numeric
@attribute leap-11 numeric
@attribute leap-12 numeric
@attribute leap-13 numeric
@attribute leap-14 numeric
@attribute leap-15 numeric
@attribute leap-16 numeric
@attribute leap-17 numeric
@attribute leap-18 numeric
@attribute leap-19 numeric
@attribute leap-20 numeric
@attribute leap-21 numeric
@attribute leap-22 numeric
@attribute leap-23 numeric
@attribute leap-24 numeric
@attribute leap-25 numeric
@attribute leap-26 numeric
@attribute leap-27 numeric
@attribute leap-28 numeric
@attribute leap-29 numeric
@attribute leap-30 numeric
@attribute leap-31 numeric
@attribute leap-32 numeric
@attribute leap-33 numeric
@attribute leap-34 numeric
@attribute leap-35 numeric
@attribute leap-36 numeric
@attribute leap-37 numeric
@attribute leap-38 numeric
@attribute leap-39 numeric
@attribute leap-40 numeric
@attribute leap-41 numeric
@attribute leap-42 numeric
@attribute leap-43 numeric
@attribute leap-44 numeric
@attribute leap-45 numeric
@attribute leap-46 numeric
@attribute leap-47 numeric
@attribute leap-48 numeric
@attribute leap-49 numeric
@attribute leap-50 numeric
@attribute leap-51 numeric
@attribute leap-52 numeric
@attribute leap-53 numeric
@attribute leap-54 numeric
@attribute leap-55 numeric
@attribute leap-56 numeric
@attribute leap-57 numeric
@attribute leap-58 numeric
@attribute leap-59 numeric
@attribute leap-60 numeric
@attribute amplitude numeric
@attribute frequency numeric

@data
1155,'2024/11/13 08:21:05:728',9,0.091995,0.07405,0.231123,0.354064,0.123209,0.076287,0.040455,0.012715,0.006907,0.004408,0.204625,0.568693,1.016985,1.136015,0.978701,1.0912,0.252852,0.072195,0.040187,0.026042,0.021746,0.047683,0.18395,0.289271,0.132123,0.049624,0.028794,0.008001,0.003199,0.001898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1156,'2024/11/13 08:21:05:744',9,0.098039,0.081467,0.236296,0.35465,0.129761,0.075972,0.04039,0.010189,0.004788,0.002945,0.236199,0.607055,1.0376,1.152211,0.998709,1.105145,0.237635,0.056077,0.019433,0.005489,0.022314,0.050339,0.185303,0.288858,0.134666,0.050192,0.030844,0.007159,0.00232,0.001225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1157,'2024/11/13 08:21:05:757',9,0.102519,0.086943,0.239611,0.353828,0.134122,0.076057,0.041503,0.007869,0.002692,0.001361,0.2463,0.616262,1.039729,1.152211,1.000436,1.105042,0.236771,0.055002,0.016418,0.001934,0.023495,0.052637,0.186703,0.288833,0.13662,0.05103,0.032788,0.006497,0.001546,0.000343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1158,'2024/11/13 08:21:05:772',9,0.10515,0.090093,0.241613,0.353651,0.136493,0.076853,0.043075,0.007358,0.001552,0.000201,0.22937,0.601066,1.037218,1.152211,0.999767,1.10532,0.23229,0.057506,0.018759,0.007909,0.023828,0.053148,0.187076,0.288897,0.137056,0.05137,0.033274,0.006355,0.001231,0.000164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1159,'2024/11/13 08:21:05:787',9,0.10528,0.090231,0.242735,0.355617,0.136994,0.077221,0.043175,0.007098,0.001613,0.00032,0.213578,0.586383,1.048163,1.168503,1.017278,1.121387,0.229351,0.063224,0.027454,0.015719,0.022992,0.051609,0.185755,0.288371,0.135858,0.051061,0.032752,0.006347,0.001612,0.000646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1160,'2024/11/13 08:21:05:804',9,0.103722,0.088542,0.241479,0.356056,0.136278,0.077373,0.042694,0.006439,0.002145,0.001114,0.221047,0.575402,1.047271,1.168503,1.029007,1.121038,0.234027,0.084091,0.055754,0.044292,0.022799,0.050029,0.184472,0.288795,0.135177,0.051606,0.032854,0.006123,0.002115,0.001214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1161,'2024/11/13 08:21:05:820',9,0.102276,0.086911,0.239931,0.356759,0.136278,0.077787,0.041917,0.004847,0.002406,0.001529,0.228244,0.564472,1.046191,1.168503,1.042713,1.108684,0.221143,0.090253,0.071317,0.061029,0.023303,0.048668,0.183027,0.289428,0.135085,0.052513,0.033062,0.005057,0.002325,0.001501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1162,'2024/11/13 08:21:05:836',9,0.101906,0.08632,0.239714,0.359358,0.137938,0.078451,0.040875,0.004295,0.002592,0.001708,0.235445,0.560692,1.058536,1.183806,1.069704,1.106684,0.196786,0.08536,0.075526,0.065441,0.024525,0.047716,0.180945,0.288937,0.135204,0.053247,0.032994,0.004165,0.002528,0.001646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1163,'2024/11/13 08:21:05:853',9,0.101447,0.085798,0.23846,0.359977,0.139477,0.078461,0.040507,0.004018,0.002654,0.001688,0.232482,0.548455,1.056491,1.183806,1.080749,1.089171,0.160814,0.071322,0.066138,0.058716,0.026038,0.047194,0.179621,0.289513,0.136199,0.053473,0.032384,0.004007,0.002489,0.00163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1164,'2024/11/13 08:21:05:870',9,0.101218,0.085583,0.237406,0.360337,0.141126,0.077577,0.03921,0.003248,0.002329,0.001491,0.218871,0.533543,1.053289,1.183806,1.088911,1.073092,0.125062,0.045765,0.046668,0.040223,0.027615,0.047055,0.178699,0.289877,0.137309,0.052863,0.031029,0.003332,0.002257,0.001552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1165,'2024/11/13 08:21:05:886',9,0.101936,0.08632,0.237862,0.36215,0.143521,0.076781,0.039541,0.003973,0.002093,0.001295,0.206612,0.524694,1.062267,1.197187,1.107796,1.074382,0.107855,0.028837,0.034485,0.026241,0.029007,0.046838,0.176746,0.287988,0.13743,0.051124,0.029293,0.002788,0.002209,0.001478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1166,'2024/11/13 08:21:05:904',9,0.10217,0.086673,0.237418,0.362112,0.144794,0.075381,0.039527,0.004731,0.001498,0.000962,0.19498,0.512357,1.060287,1.197187,1.112916,1.074003,0.119294,0.035284,0.034673,0.025904,0.030204,0.046692,0.175837,0.287826,0.138128,0.048803,0.028488,0.003827,0.001947,0.001432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1167,'2024/11/13 08:21:05:921',9,0.102661,0.087282,0.237329,0.362039,0.145805,0.074567,0.039762,0.004843,0.001042,0.000534,0.183988,0.501011,1.059035,1.197187,1.115521,1.087803,0.161298,0.054472,0.04446,0.031611,0.031405,0.046613,0.174914,0.287461,0.13864,0.046151,0.028387,0.004424,0.002108,0.001476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1168,'2024/11/13 08:21:05:937',9,0.103842,0.088461,0.238556,0.363539,0.147234,0.075009,0.040757,0.005302,0.001097,0.000251,0.17382,0.494878,1.068509,1.20851,1.124448,1.124757,0.207518,0.075359,0.056803,0.038963,0.032106,0.045945,0.172149,0.284045,0.137417,0.042939,0.029167,0.004672,0.002204,0.001458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1169,'2024/11/13 08:21:05:954',9,0.103464,0.087943,0.238316,0.363578,0.146863,0.074406,0.040166,0.005188,0.00109,0.000241,0.167567,0.490083,1.069741,1.20851,1.117273,1.157233,0.24939,0.097328,0.067581,0.044911,0.033215,0.045887,0.171171,0.283335,0.13735,0.040851,0.030954,0.004337,0.002167,0.001412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1170,'2024/11/13 08:21:05:971',9,0.102039,0.0861,0.237534,0.363783,0.145652,0.072683,0.038471,0.005339,0.001593,0.000866,0.194253,0.500118,1.07418,1.20851,1.10476,1.164125,0.294398,0.119791,0.077304,0.047953,0.034826,0.046436,0.170615,0.282717,0.137408,0.040346,0.032962,0.004963,0.00228,0.001313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1171,'2024/11/13 08:21:05:987',9,0.100937,0.084237,0.237329,0.365424,0.145256,0.070298,0.036734,0.006319,0.002732,0.001756,0.238116,0.527849,1.089629,1.218089,1.097193,1.178966,0.326594,0.130359,0.073798,0.043206,0.035963,0.046588,0.168107,0.278491,0.135609,0.04053,0.033965,0.005113,0.001812,0.000907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1172,'2024/11/13 08:21:06:003',9,0.099385,0.081596,0.236116,0.366527,0.144976,0.066023,0.036371,0.007151,0.003978,0.002575,0.29574,0.565621,1.098459,1.218089,1.082671,1.18193,0.346767,0.128284,0.060474,0.030001,0.037786,0.04789,0.168467,0.278391,0.13604,0.042259,0.035102,0.005174,0.001492,0.000324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1173,'2024/11/13 08:21:06:019',9,0.098117,0.078878,0.234585,0.368016,0.145777,0.060022,0.038993,0.00859,0.005108,0.003397,0.35007,0.602925,1.106038,1.218089,1.075085,1.182625,0.35915,0.125018,0.044678,0.009359,0.038357,0.048369,0.168659,0.278418,0.136158,0.042818,0.035533,0.005388,0.00143,0.000254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1174,'2024/11/13 08:21:06:037',9,0.097503,0.076469,0.232955,0.370098,0.148056,0.053245,0.045248,0.010058,0.006341,0.004204,0.359242,0.610279,1.114112,1.227051,1.081605,1.190979,0.364117,0.125163,0.037794,0.005117,0.03547,0.045744,0.164972,0.273603,0.132821,0.039372,0.034344,0.005099,0.001792,0.000708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1175,'2024/11/13 08:21:06:053',9,0.096979,0.073892,0.230389,0.371645,0.150877,0.050193,0.050268,0.01013,0.006808,0.00476,0.293563,0.558965,1.10246,1.227051,1.087119,1.192636,0.376319,0.13643,0.05572,0.027669,0.031867,0.043075,0.163796,0.273441,0.13161,0.034778,0.034611,0.005694,0.00252,0.001632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1176,'2024/11/13 08:21:06:070',9,0.097358,0.072048,0.227515,0.372889,0.154263,0.046814,0.053576,0.01014,0.007827,0.005273,0.188525,0.475463,1.082608,1.227051,1.107905,1.200309,0.454206,0.187658,0.09964,0.062232,0.027747,0.040396,0.162729,0.273376,0.130758,0.029995,0.035547,0.006607,0.003942,0.002602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1177,'2024/11/13 08:21:06:087',9,0.097994,0.070491,0.224016,0.373066,0.156727,0.042987,0.052944,0.010266,0.008144,0.005501,0.123963,0.424241,1.078196,1.236177,1.156909,1.22272,0.624138,0.315436,0.212441,0.164305,0.022369,0.036713,0.158291,0.267765,0.127303,0.025906,0.034371,0.007564,0.004938,0.00336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1178,'2024/11/13 08:21:06:103',9,0.099405,0.070768,0.222614,0.373021,0.158272,0.044141,0.052273,0.011332,0.008258,0.005518,0.095339,0.399364,1.096278,1.236177,1.202639,1.235497,0.778749,0.425333,0.318633,0.261694,0.01741,0.034217,0.156863,0.267096,0.126505,0.026776,0.0322,0.009133,0.006176,0.00416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1179,'2024/11/13 08:21:06:120',9,0.101641,0.072085,0.221378,0.37236,0.158683,0.04564,0.048006,0.012108,0.00812,0.005356,0.064138,0.378896,1.121037,1.236177,1.236177,1.236177,0.836902,0.46987,0.371813,0.309688,0.013501,0.033196,0.155068,0.265572,0.126198,0.034711,0.031245,0.011413,0.008339,0.006036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1180,'2024/11/13 08:21:06:136',9,0.103708,0.07355,0.219289,0.369823,0.157173,0.050243,0.040283,0.011056,0.007214,0.004821,0.080464,0.404538,1.163437,1.246326,1.238341,1.246326,0.852143,0.484706,0.410389,0.350541,0.010376,0.032779,0.150208,0.258022,0.123213,0.044751,0.031058,0.013289,0.010925,0.008593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1181,'2024/11/13 08:21:06:153',9,0.106771,0.076196,0.218423,0.368431,0.155888,0.057063,0.036741,0.0104,0.006317,0.004194,0.112725,0.424444,1.196702,1.246326,1.177675,1.246326,0.796532,0.438836,0.394852,0.334613,0.006649,0.031125,0.146991,0.25525,0.12065,0.052635,0.026386,0.012716,0.010716,0.008084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1182,'2024/11/13 08:21:06:170',9,0.10982,0.079077,0.217824,0.36707,0.154541,0.062828,0.037598,0.009515,0.005085,0.003323,0.204534,0.476307,1.189871,1.246326,1.11424,1.240745,0.693368,0.397653,0.371698,0.318021,0.002626,0.028644,0.142736,0.251926,0.116767,0.057487,0.025665,0.011312,0.008793,0.00607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1183,'2024/11/13 08:21:06:186',9,0.112043,0.081554,0.216284,0.363706,0.152805,0.0664,0.039051,0.007528,0.003641,0.002278,0.285397,0.540942,1.251152,1.231502,1.052341,1.237142,0.531545,0.33577,0.315427,0.26847,0.002681,0.028682,0.136852,0.243729,0.112411,0.063187,0.026383,0.011829,0.009211,0.006459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1184,'2024/11/13 08:21:06:204',9,0.114874,0.084629,0.216751,0.363177,0.153092,0.070211,0.04091,0.006552,0.002558,0.001242,0.29328,0.566829,1.223314,1.188808,1.062762,1.218109,0.307725,0.190526,0.170802,0.126123,0.010176,0.035287,0.137846,0.2434,0.11561,0.072211,0.032151,0.017797,0.015407,0.012531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1185,'2024/11/13 08:21:06:221',9,0.116718,0.086752,0.21733,0.363057,0.153721,0.072293,0.0421,0.006263,0.001499,0.000234,0.37649,0.650286,1.227843,1.162289,1.100869,1.203148,0.186856,0.13226,0.109387,0.075783,0.013577,0.039384,0.136583,0.242295,0.116154,0.073881,0.036591,0.018455,0.015813,0.013076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1186,'2024/11/13 08:21:06:239',9,0.115353,0.08579,0.215266,0.359827,0.15207,0.071742,0.041693,0.005989,0.001324,0.000214,0.470742,0.739819,1.245166,1.163169,1.140743,1.208627,0.148846,0.115742,0.085579,0.058516,0.016244,0.041755,0.134885,0.236056,0.11365,0.069594,0.039483,0.016704,0.014052,0.011351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1187,'2024/11/13 08:21:06:256',9,0.113742,0.084227,0.214887,0.359937,0.151263,0.071583,0.041554,0.006114,0.002141,0.001088,0.537872,0.800895,1.250239,1.163245,1.15752,1.208757,0.157639,0.094228,0.061494,0.042695,0.019542,0.044858,0.136182,0.235822,0.113779,0.06393,0.042506,0.015098,0.012064,0.009564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1188,'2024/11/13 08:21:06:272',9,0.111987,0.082531,0.214855,0.36019,0.150498,0.072536,0.041513,0.006347,0.003015,0.00177,0.587377,0.844826,1.254155,1.168763,1.162868,1.212548,0.21146,0.073409,0.041823,0.029975,0.021232,0.046767,0.136331,0.23549,0.112687,0.054512,0.040273,0.010538,0.007859,0.005497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1189,'2024/11/13 08:21:06:288',9,0.109265,0.080266,0.212768,0.356286,0.148039,0.073663,0.040121,0.006781,0.003496,0.002204,0.628506,0.883244,1.268029,1.186394,1.160495,1.228794,0.256325,0.051942,0.029563,0.020945,0.025758,0.051637,0.13562,0.231473,0.11168,0.046554,0.036205,0.008748,0.006815,0.004705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1190,'2024/11/13 08:21:06:303',9,0.10846,0.079672,0.213617,0.35648,0.147396,0.076079,0.040163,0.006851,0.003892,0.002507,0.652022,0.903235,1.269727,1.192958,1.148809,1.232739,0.274639,0.037448,0.019802,0.014363,0.03066,0.05713,0.137105,0.232013,0.113211,0.040702,0.031863,0.008163,0.006119,0.004224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1191,'2024/11/13 08:21:06:319',9,0.107904,0.079391,0.214506,0.356433,0.146467,0.077701,0.042686,0.007151,0.003783,0.002531,0.668754,0.916911,1.270728,1.198454,1.139706,1.235164,0.287347,0.032135,0.015261,0.010844,0.035457,0.062265,0.138106,0.232254,0.114858,0.037109,0.027064,0.007193,0.005564,0.003785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1192,'2024/11/13 08:21:06:336',9,0.10655,0.078794,0.212643,0.351314,0.143781,0.077508,0.043071,0.006485,0.003721,0.002438,0.683593,0.932251,1.281412,1.212108,1.141157,1.246011,0.286721,0.028224,0.010278,0.008186,0.038893,0.065386,0.136364,0.228258,0.113992,0.034718,0.020984,0.006141,0.004654,0.003259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1193,'2024/11/13 08:21:06:353',9,0.106958,0.079598,0.213635,0.350935,0.143232,0.077883,0.043868,0.006172,0.00344,0.002192,0.690893,0.938248,1.281923,1.215684,1.134863,1.246192,0.277833,0.034689,0.011705,0.008618,0.042629,0.069129,0.137098,0.228496,0.114874,0.035313,0.018816,0.006038,0.004129,0.002888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1194,'2024/11/13 08:21:06:370',9,0.107649,0.080686,0.214524,0.350495,0.143002,0.077497,0.04434,0.005747,0.002902,0.001839,0.695682,0.942361,1.282524,1.218883,1.128721,1.245441,0.262304,0.042836,0.013443,0.008984,0.045791,0.072189,0.138473,0.228704,0.11522,0.03697,0.01858,0.005609,0.003633,0.002521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1195,'2024/11/13 08:21:06:387',9,0.10702,0.080846,0.212041,0.34466,0.141052,0.075855,0.043547,0.005544,0.002396,0.001452,0.704254,0.95162,1.291089,1.22941,1.130028,1.25122,0.246056,0.047627,0.016081,0.011167,0.047797,0.073607,0.137525,0.225488,0.113436,0.038618,0.020737,0.005061,0.003179,0.002234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1196,'2024/11/13 08:21:06:403',9,0.107943,0.082044,0.212645,0.344375,0.141434,0.07539,0.04243,0.004517,0.001548,0.000951,0.711123,0.956218,1.292098,1.232598,1.127317,1.248566,0.241739,0.049565,0.022676,0.014864,0.050198,0.075724,0.138347,0.225707,0.113125,0.04112,0.025273,0.004544,0.002959,0.002037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1197,'2024/11/13 08:21:06:421',9,0.109046,0.083347,0.213273,0.344285,0.142177,0.075592,0.041902,0.004252,0.001066,0.000506,0.718166,0.960252,1.293153,1.23503,1.1291,1.245079,0.251687,0.056498,0.024996,0.017555,0.052214,0.07739,0.138812,0.225886,0.112569,0.043462,0.028309,0.004205,0.002654,0.001858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1198,'2024/11/13 08:21:06:437',9,0.108063,0.082877,0.210198,0.338634,0.140478,0.074777,0.041385,0.004358,0.000801,0.000168,0.732505,0.969845,1.299527,1.241659,1.143834,1.247275,0.265257,0.061968,0.031561,0.021693,0.053528,0.077956,0.137433,0.223302,0.110738,0.045197,0.030317,0.004249,0.002518,0.001689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1199,'2024/11/13 08:21:06:453',9,0.107967,0.082721,0.210129,0.338624,0.140414,0.07457,0.041165,0.004196,0.000686,0.000125,0.746649,0.975775,1.300022,1.241183,1.162811,1.246046,0.273698,0.062645,0.038281,0.025077,0.055381,0.079311,0.13765,0.223543,0.110474,0.04686,0.030888,0.004481,0.002359,0.00147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1200,'2024/11/13 08:21:06:470',9,0.107498,0.082118,0.209943,0.338631,0.140068,0.07407,0.040666,0.004266,0.000932,0.000346,0.763337,0.98173,1.299829,1.238246,1.18892,1.247736,0.283697,0.05582,0.040728,0.027197,0.057188,0.080588,0.137853,0.223822,0.110536,0.047968,0.030023,0.004149,0.001858,0.001126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1201,'2024/11/13 08:21:06:486',9,0.105427,0.080362,0.206421,0.33288,0.137541,0.072488,0.039428,0.004854,0.001263,0.000563,0.786315,0.990868,1.301078,1.235208,1.205262,1.254467,0.312477,0.06784,0.044713,0.029373,0.058442,0.081074,0.136724,0.22168,0.109867,0.048432,0.029553,0.004244,0.001522,0.000671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1202,'2024/11/13 08:21:06:503',9,0.105226,0.080051,0.20661,0.332947,0.137435,0.072063,0.038477,0.004891,0.001128,0.000526,0.808049,0.997068,1.299117,1.227542,1.219197,1.259847,0.332905,0.078276,0.04221,0.028429,0.059749,0.082066,0.137092,0.221983,0.110423,0.04916,0.029747,0.004549,0.001215,0.000178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1203,'2024/11/13 08:21:06:520',9,0.105439,0.080224,0.207074,0.333054,0.137681,0.072044,0.038015,0.00461,0.001005,0.000437,0.832146,1.003974,1.296436,1.218861,1.230466,1.264745,0.338609,0.080355,0.040759,0.026387,0.059048,0.081516,0.136676,0.221792,0.1098,0.048743,0.029294,0.004415,0.00106,0.000213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1204,'2024/11/13 08:21:06:537',9,0.103857,0.079123,0.203723,0.326991,0.135494,0.070937,0.037621,0.004227,0.000865,0.000256,0.855072,1.010058,1.297942,1.209888,1.236352,1.267445,0.328119,0.071206,0.03554,0.022121,0.055844,0.07883,0.134241,0.218572,0.106786,0.047256,0.028549,0.005112,0.001778,0.001079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1205,'2024/11/13 08:21:06:553',9,0.103944,0.079243,0.203868,0.327035,0.135581,0.070973,0.037686,0.004017,0.000688,0.000128,0.87479,1.01545,1.303577,1.202966,1.237549,1.268658,0.312187,0.05905,0.025569,0.014745,0.052153,0.07674,0.133711,0.217835,0.104413,0.046676,0.028132,0.006605,0.003092,0.001989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1206,'2024/11/13 08:21:06:570',9,0.103413,0.07873,0.203403,0.326996,0.135098,0.070387,0.037127,0.003713,0.000804,0.00028,0.891282,1.021334,1.305646,1.199502,1.235723,1.268761,0.310105,0.063386,0.020089,0.006321,0.047499,0.074745,0.133807,0.217047,0.101533,0.046455,0.02656,0.008054,0.004358,0.00291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1207,'2024/11/13 08:21:06:587',9,0.100643,0.076516,0.198388,0.320159,0.131708,0.068169,0.03667,0.003696,0.001401,0.000693,0.89385,1.020673,1.301519,1.194809,1.229305,1.26455,0.312592,0.063669,0.01687,0.003458,0.041741,0.072461,0.133003,0.213346,0.097229,0.045783,0.026314,0.008822,0.005645,0.003795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1208,'2024/11/13 08:21:06:603',9,0.099873,0.075785,0.197291,0.320241,0.131011,0.067001,0.037079,0.003801,0.001591,0.001019,0.880859,1.016858,1.301519,1.194703,1.229111,1.264944,0.310535,0.060624,0.018024,0.007887,0.035966,0.071974,0.134905,0.212857,0.094534,0.045417,0.025488,0.009327,0.006633,0.004554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
1209,'2024/11/13 08:21:06:620',9,0.099444,0.075423,0.196216,0.320487,0.130656,0.065893,0.037155,0.00445,0.002181,0.001414,0.85623,1.014094,1.301519,1.196691,1.236549,1.267357,0.332061,0.075612,0.033599,0.02178,0.030127,0.072813,0.137822,0.21276,0.093188,0.05018,0.026672,0.010102,0.00767,0.005255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
