@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute hand:tracking-1 numeric
@attribute hand:tracking-2 numeric
@attribute hand:tracking-3 numeric
@attribute hand:tracking-4 numeric
@attribute hand:tracking-5 numeric
@attribute hand:tracking-6 numeric
@attribute hand:tracking-7 numeric
@attribute hand:tracking-8 numeric
@attribute hand:tracking-9 numeric
@attribute hand:tracking-10 numeric
@attribute hand:tracking-11 numeric
@attribute hand:tracking-12 numeric
@attribute hand:tracking-13 numeric
@attribute hand:tracking-14 numeric
@attribute hand:tracking-15 numeric
@attribute hand:tracking-16 numeric
@attribute hand:tracking-17 numeric
@attribute hand:tracking-18 numeric
@attribute hand:tracking-19 numeric
@attribute hand:tracking-20 numeric
@attribute hand:tracking-21 numeric
@attribute hand:tracking-22 numeric
@attribute hand:tracking-23 numeric
@attribute hand:tracking-24 numeric
@attribute hand:tracking-25 numeric
@attribute hand:tracking-26 numeric
@attribute hand:tracking-27 numeric
@attribute hand:tracking-28 numeric
@attribute hand:tracking-29 numeric
@attribute hand:tracking-30 numeric
@attribute hand:tracking-31 numeric
@attribute hand:tracking-32 numeric
@attribute hand:tracking-33 numeric
@attribute hand:tracking-34 numeric
@attribute hand:tracking-35 numeric
@attribute hand:tracking-36 numeric
@attribute hand:tracking-37 numeric
@attribute hand:tracking-38 numeric
@attribute hand:tracking-39 numeric
@attribute hand:tracking-40 numeric
@attribute hand:tracking-41 numeric
@attribute hand:tracking-42 numeric
@attribute hand:tracking-43 numeric
@attribute hand:tracking-44 numeric
@attribute hand:tracking-45 numeric
@attribute hand:tracking-46 numeric
@attribute hand:tracking-47 numeric
@attribute hand:tracking-48 numeric
@attribute hand:tracking-49 numeric
@attribute hand:tracking-50 numeric
@attribute hand:tracking-51 numeric
@attribute hand:tracking-52 numeric
@attribute hand:tracking-53 numeric
@attribute hand:tracking-54 numeric
@attribute hand:tracking-55 numeric
@attribute hand:tracking-56 numeric
@attribute hand:tracking-57 numeric
@attribute hand:tracking-58 numeric
@attribute hand:tracking-59 numeric
@attribute hand:tracking-60 numeric
@attribute hand:tracking-61 numeric
@attribute hand:tracking-62 numeric
@attribute hand:tracking-63 numeric
@attribute hand:tracking-64 numeric
@attribute hand:tracking-65 numeric
@attribute hand:tracking-66 numeric
@attribute hand:tracking-67 numeric
@attribute hand:tracking-68 numeric
@attribute hand:tracking-69 numeric
@attribute hand:tracking-70 numeric
@attribute hand:tracking-71 numeric
@attribute hand:tracking-72 numeric
@attribute hand:tracking-73 numeric
@attribute hand:tracking-74 numeric
@attribute hand:tracking-75 numeric
@attribute hand:tracking-76 numeric
@attribute hand:tracking-77 numeric
@attribute hand:tracking-78 numeric
@attribute hand:tracking-79 numeric
@attribute hand:tracking-80 numeric
@attribute hand:tracking-81 numeric
@attribute hand:tracking-82 numeric
@attribute hand:tracking-83 numeric
@attribute hand:tracking-84 numeric
@attribute hand:tracking-85 numeric
@attribute hand:tracking-86 numeric
@attribute hand:tracking-87 numeric
@attribute hand:tracking-88 numeric
@attribute hand:tracking-89 numeric
@attribute hand:tracking-90 numeric
@attribute hand:tracking-91 numeric
@attribute hand:tracking-92 numeric
@attribute hand:tracking-93 numeric
@attribute hand:tracking-94 numeric
@attribute hand:tracking-95 numeric
@attribute hand:tracking-96 numeric
@attribute hand:tracking-97 numeric
@attribute hand:tracking-98 numeric
@attribute hand:tracking-99 numeric
@attribute hand:tracking-100 numeric
@attribute hand:tracking-101 numeric
@attribute hand:tracking-102 numeric
@attribute hand:tracking-103 numeric
@attribute hand:tracking-104 numeric
@attribute hand:tracking-105 numeric
@attribute hand:tracking-106 numeric
@attribute hand:tracking-107 numeric
@attribute hand:tracking-108 numeric
@attribute hand:tracking-109 numeric
@attribute hand:tracking-110 numeric
@attribute hand:tracking-111 numeric
@attribute hand:tracking-112 numeric
@attribute hand:tracking-113 numeric
@attribute hand:tracking-114 numeric
@attribute hand:tracking-115 numeric
@attribute hand:tracking-116 numeric
@attribute hand:tracking-117 numeric
@attribute hand:tracking-118 numeric
@attribute hand:tracking-119 numeric
@attribute hand:tracking-120 numeric
@attribute hand:tracking-121 numeric
@attribute hand:tracking-122 numeric
@attribute hand:tracking-123 numeric
@attribute hand:tracking-124 numeric
@attribute hand:tracking-125 numeric
@attribute hand:tracking-126 numeric
@attribute hand:tracking-127 numeric
@attribute hand:tracking-128 numeric
@attribute hand:tracking-129 numeric
@attribute hand:tracking-130 numeric
@attribute hand:tracking-131 numeric
@attribute hand:tracking-132 numeric
@attribute hand:tracking-133 numeric
@attribute hand:tracking-134 numeric
@attribute hand:tracking-135 numeric
@attribute hand:tracking-136 numeric
@attribute hand:tracking-137 numeric
@attribute hand:tracking-138 numeric
@attribute hand:tracking-139 numeric
@attribute hand:tracking-140 numeric
@attribute hand:tracking-141 numeric
@attribute hand:tracking-142 numeric
@attribute hand:tracking-143 numeric
@attribute hand:tracking-144 numeric
@attribute hand:tracking-145 numeric
@attribute hand:tracking-146 numeric
@attribute hand:tracking-147 numeric
@attribute hand:tracking-148 numeric
@attribute hand:tracking-149 numeric
@attribute hand:tracking-150 numeric
@attribute hand:tracking-151 numeric
@attribute hand:tracking-152 numeric
@attribute hand:tracking-153 numeric
@attribute hand:tracking-154 numeric
@attribute hand:tracking-155 numeric
@attribute hand:tracking-156 numeric
@attribute hand:tracking-157 numeric
@attribute hand:tracking-158 numeric
@attribute hand:tracking-159 numeric
@attribute hand:tracking-160 numeric
@attribute hand:tracking-161 numeric
@attribute hand:tracking-162 numeric
@attribute hand:tracking-163 numeric
@attribute hand:tracking-164 numeric
@attribute hand:tracking-165 numeric
@attribute hand:tracking-166 numeric
@attribute hand:tracking-167 numeric
@attribute hand:tracking-168 numeric
@attribute hand:tracking-169 numeric
@attribute hand:tracking-170 numeric
@attribute hand:tracking-171 numeric
@attribute hand:tracking-172 numeric
@attribute hand:tracking-173 numeric
@attribute hand:tracking-174 numeric
@attribute hand:tracking-175 numeric
@attribute hand:tracking-176 numeric
@attribute hand:tracking-177 numeric
@attribute hand:tracking-178 numeric
@attribute hand:tracking-179 numeric
@attribute hand:tracking-180 numeric
@attribute hand:tracking-181 numeric
@attribute hand:tracking-182 numeric
@attribute hand:tracking-183 numeric
@attribute hand:tracking-184 numeric
@attribute hand:tracking-185 numeric
@attribute hand:tracking-186 numeric
@attribute hand:tracking-187 numeric
@attribute hand:tracking-188 numeric
@attribute hand:tracking-189 numeric
@attribute hand:tracking-190 numeric
@attribute hand:tracking-191 numeric
@attribute hand:tracking-192 numeric
@attribute hand:tracking-193 numeric
@attribute hand:tracking-194 numeric
@attribute hand:tracking-195 numeric
@attribute hand:tracking-196 numeric
@attribute hand:tracking-197 numeric
@attribute hand:tracking-198 numeric
@attribute hand:tracking-199 numeric
@attribute hand:tracking-200 numeric
@attribute hand:tracking-201 numeric
@attribute hand:tracking-202 numeric
@attribute hand:tracking-203 numeric
@attribute hand:tracking-204 numeric
@attribute hand:tracking-205 numeric
@attribute hand:tracking-206 numeric
@attribute hand:tracking-207 numeric
@attribute hand:tracking-208 numeric
@attribute hand:tracking-209 numeric
@attribute hand:tracking-210 numeric
@attribute hand:tracking-211 numeric
@attribute hand:tracking-212 numeric
@attribute hand:tracking-213 numeric
@attribute hand:tracking-214 numeric
@attribute hand:tracking-215 numeric
@attribute hand:tracking-216 numeric
@attribute hand:tracking-217 numeric
@attribute hand:tracking-218 numeric
@attribute hand:tracking-219 numeric
@attribute hand:tracking-220 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
1923,'2024/10/31 02:42:30:694',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033321,0.058403,0.067676,0.025003,0.017237,-0.015097,-0.030947,-0.054213,-0.059174,-0.072976,0.28007,0.11809,-0.054272,-0.120275,-0.237126,-0.250587,-0.182571,-0.110553,-0.08149,-0.015627,-0.042871,0.030891,0.027122,0.019728,0.028911,0.041159,0.038857,0.037223,0.010473,-0.001981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036995,0.054288,0.116369,0.146468,0.167771,0.167148,0.146238,0.115749,0.073965,0.033855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093739,1.253372,1.278353,1.227812,1.108128,0.901403,0.7468,0.642663,0.579779,0.549489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037738,-0.039625,-0.022765,-0.0046,0.017108,0.044935,0.069606,0.101387,0.126268,0.127201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036995,0.054288,0.116369,0.146468,0.167771,0.167148,0.146238,0.115749,0.073965,0.033855,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1924,'2024/10/31 02:42:30:716',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01152,0.08054,0.067676,0.024849,0.013429,-0.016991,-0.025878,-0.051367,-0.053245,-0.058992,0.229579,0.103668,-0.054272,-0.11986,-0.231765,-0.242888,-0.162079,-0.086591,-0.062429,0.005719,-0.012001,0.015452,0.027122,0.028677,0.022624,0.032939,0.040668,0.037762,0.007098,-0.013142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034753,0.061763,0.116369,0.150945,0.170726,0.165583,0.14129,0.106124,0.063975,0.022222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136085,1.262993,1.278353,1.205987,1.064466,0.879034,0.715598,0.625962,0.566651,0.549875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041034,-0.038191,-0.022765,0.000531,0.021394,0.047969,0.0774,0.108544,0.128274,0.125305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034753,0.061763,0.116369,0.150945,0.170726,0.165583,0.14129,0.106124,0.063975,0.022222,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1925,'2024/10/31 02:42:30:736',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017603,0.096427,0.051268,0.032244,-0.00421,-0.032346,-0.040924,-0.059776,-0.065987,-0.051914,0.216531,0.070124,-0.069082,-0.154097,-0.250906,-0.209729,-0.125142,-0.077245,-0.049528,0.03788,-0.022998,0.035816,0.022414,0.039615,0.033442,0.030489,0.052922,0.044471,-0.006996,-0.019284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035683,0.079087,0.137017,0.159501,0.170931,0.158562,0.130849,0.095491,0.053119,0.017434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.173494,1.277017,1.257098,1.165702,0.997129,0.817818,0.675258,0.611404,0.557566,0.553369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044896,-0.033398,-0.011151,0.009679,0.02991,0.056254,0.089459,0.116454,0.128408,0.123526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035683,0.079087,0.137017,0.159501,0.170931,0.158562,0.130849,0.095491,0.053119,0.017434,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1926,'2024/10/31 02:42:30:756',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034682,0.082807,0.040863,0.028574,-0.005607,-0.032346,-0.040924,-0.06045,-0.065627,-0.058748,0.181603,0.027404,-0.094843,-0.202303,-0.265931,-0.209729,-0.125142,-0.082693,-0.042123,0.045531,0.000562,0.026668,0.023734,0.023941,0.039391,0.030489,0.052922,0.041024,-0.008004,-0.044158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040738,0.094866,0.140777,0.166182,0.169773,0.158562,0.130849,0.089926,0.047079,0.006211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206975,1.283569,1.248371,1.129985,0.948696,0.817818,0.675258,0.603791,0.553689,0.562667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04545,-0.028849,-0.008967,0.014443,0.036837,0.056254,0.089459,0.120231,0.127672,0.117158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040738,0.094866,0.140777,0.166182,0.169773,0.158562,0.130849,0.089926,0.047079,0.006211,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1927,'2024/10/31 02:42:30:776',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034682,0.086425,0.025003,0.017237,-0.005607,-0.035472,-0.059275,-0.052693,-0.072976,-0.052305,0.181603,0.020412,-0.120275,-0.237126,-0.265931,-0.192499,-0.122013,-0.087213,-0.015627,0.042049,0.000562,0.011667,0.019728,0.028911,0.039391,0.036893,0.045603,0.02302,-0.001981,-0.040242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040738,0.102807,0.146468,0.167771,0.169773,0.15234,0.120736,0.079421,0.033855,-0.004879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206975,1.285445,1.227812,1.108128,0.948696,0.78134,0.652832,0.587293,0.549489,0.569993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04545,-0.027777,-0.0046,0.017108,0.036837,0.062284,0.097963,0.125302,0.127201,0.110781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040738,0.102807,0.146468,0.167771,0.169773,0.15234,0.120736,0.079421,0.033855,-0.004879,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1928,'2024/10/31 02:42:30:795',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058403,0.067676,0.025003,0.017237,-0.015097,-0.030947,-0.054213,-0.059174,-0.058992,-0.054456,0.11809,-0.054272,-0.120275,-0.237126,-0.250587,-0.182571,-0.110553,-0.08149,0.005719,0.059208,0.030891,0.027122,0.019728,0.028911,0.041159,0.038857,0.037223,0.010473,-0.013142,-0.037868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054288,0.116369,0.146468,0.167771,0.167148,0.146238,0.115749,0.073965,0.022222,-0.0099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.253372,1.278353,1.227812,1.108128,0.901403,0.7468,0.642663,0.579779,0.549875,0.575453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039625,-0.022765,-0.0046,0.017108,0.044935,0.069606,0.101387,0.126268,0.125305,0.107289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054288,0.116369,0.146468,0.167771,0.167148,0.146238,0.115749,0.073965,0.022222,-0.0099,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1929,'2024/10/31 02:42:30:817',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08054,0.067676,0.024849,0.013429,-0.016991,-0.025878,-0.051367,-0.053245,-0.051914,-0.063348,0.103668,-0.054272,-0.11986,-0.231765,-0.242888,-0.162079,-0.086591,-0.062429,0.03788,0.071307,0.015452,0.027122,0.028677,0.022624,0.032939,0.040668,0.037762,0.007098,-0.019284,-0.037649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061763,0.116369,0.150945,0.170726,0.165583,0.14129,0.106124,0.063975,0.017434,-0.021332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.262993,1.278353,1.205987,1.064466,0.879034,0.715598,0.625962,0.566651,0.553369,0.588049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038191,-0.022765,0.000531,0.021394,0.047969,0.0774,0.108544,0.128274,0.123526,0.099928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061763,0.116369,0.150945,0.170726,0.165583,0.14129,0.106124,0.063975,0.017434,-0.021332,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1930,'2024/10/31 02:42:30:837',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096427,0.051268,0.032244,-0.00421,-0.032346,-0.040924,-0.059776,-0.065987,-0.058748,-0.06536,0.070124,-0.069082,-0.154097,-0.250906,-0.209729,-0.125142,-0.077245,-0.049528,0.045531,0.074723,0.035816,0.022414,0.039615,0.033442,0.030489,0.052922,0.044471,-0.006996,-0.044158,-0.038094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079087,0.137017,0.159501,0.170931,0.158562,0.130849,0.095491,0.053119,0.006211,-0.033633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.277017,1.257098,1.165702,0.997129,0.817818,0.675258,0.611404,0.557566,0.562667,0.60158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033398,-0.011151,0.009679,0.02991,0.056254,0.089459,0.116454,0.128408,0.117158,0.092582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079087,0.137017,0.159501,0.170931,0.158562,0.130849,0.095491,0.053119,0.006211,-0.033633,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1931,'2024/10/31 02:42:30:856',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082807,0.040863,0.028574,-0.005607,-0.032346,-0.040924,-0.06045,-0.065627,-0.052305,-0.057043,0.027404,-0.094843,-0.202303,-0.265931,-0.209729,-0.125142,-0.082693,-0.042123,0.042049,0.086887,0.026668,0.023734,0.023941,0.039391,0.030489,0.052922,0.041024,-0.008004,-0.040242,-0.037369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094866,0.140777,0.166182,0.169773,0.158562,0.130849,0.089926,0.047079,-0.004879,-0.03894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.283569,1.248371,1.129985,0.948696,0.817818,0.675258,0.603791,0.553689,0.569993,0.609663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028849,-0.008967,0.014443,0.036837,0.056254,0.089459,0.120231,0.127672,0.110781,0.089105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094866,0.140777,0.166182,0.169773,0.158562,0.130849,0.089926,0.047079,-0.004879,-0.03894,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1932,'2024/10/31 02:42:30:877',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086425,0.025003,0.017237,-0.005607,-0.035472,-0.059275,-0.052693,-0.072976,-0.054456,-0.064143,0.020412,-0.120275,-0.237126,-0.265931,-0.192499,-0.122013,-0.087213,-0.015627,0.059208,0.10349,0.011667,0.019728,0.028911,0.039391,0.036893,0.045603,0.02302,-0.001981,-0.037868,-0.026795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102807,0.146468,0.167771,0.169773,0.15234,0.120736,0.079421,0.033855,-0.0099,-0.05066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285445,1.227812,1.108128,0.948696,0.78134,0.652832,0.587293,0.549489,0.575453,0.628249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027777,-0.0046,0.017108,0.036837,0.062284,0.097963,0.125302,0.127201,0.107289,0.083581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102807,0.146468,0.167771,0.169773,0.15234,0.120736,0.079421,0.033855,-0.0099,-0.05066,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1933,'2024/10/31 02:42:30:898',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067676,0.025003,0.017237,-0.015097,-0.030947,-0.054213,-0.059174,-0.058992,-0.063348,-0.054919,-0.054272,-0.120275,-0.237126,-0.250587,-0.182571,-0.110553,-0.08149,0.005719,0.071307,0.11474,0.027122,0.019728,0.028911,0.041159,0.038857,0.037223,0.010473,-0.013142,-0.037649,-0.030191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116369,0.146468,0.167771,0.167148,0.146238,0.115749,0.073965,0.022222,-0.021332,-0.060717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.278353,1.227812,1.108128,0.901403,0.7468,0.642663,0.579779,0.549875,0.588049,0.649146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022765,-0.0046,0.017108,0.044935,0.069606,0.101387,0.126268,0.125305,0.099928,0.077709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116369,0.146468,0.167771,0.167148,0.146238,0.115749,0.073965,0.022222,-0.021332,-0.060717,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1934,'2024/10/31 02:42:30:918',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067676,0.024849,0.013429,-0.016991,-0.025878,-0.051367,-0.053245,-0.051914,-0.06536,-0.060663,-0.054272,-0.11986,-0.231765,-0.242888,-0.162079,-0.086591,-0.062429,0.03788,0.074723,0.111697,0.027122,0.028677,0.022624,0.032939,0.040668,0.037762,0.007098,-0.019284,-0.038094,-0.027166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116369,0.150945,0.170726,0.165583,0.14129,0.106124,0.063975,0.017434,-0.033633,-0.066292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.278353,1.205987,1.064466,0.879034,0.715598,0.625962,0.566651,0.553369,0.60158,0.65941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022765,0.000531,0.021394,0.047969,0.0774,0.108544,0.128274,0.123526,0.092582,0.075212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116369,0.150945,0.170726,0.165583,0.14129,0.106124,0.063975,0.017434,-0.033633,-0.066292,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1935,'2024/10/31 02:42:30:939',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051268,0.032244,-0.00421,-0.032346,-0.040924,-0.059776,-0.065987,-0.058748,-0.057043,-0.062008,-0.069082,-0.154097,-0.250906,-0.209729,-0.125142,-0.077245,-0.049528,0.045531,0.086887,0.134735,0.022414,0.039615,0.033442,0.030489,0.052922,0.044471,-0.006996,-0.044158,-0.037369,-0.017238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137017,0.159501,0.170931,0.158562,0.130849,0.095491,0.053119,0.006211,-0.03894,-0.07785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.257098,1.165702,0.997129,0.817818,0.675258,0.611404,0.557566,0.562667,0.609663,0.684068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011151,0.009679,0.02991,0.056254,0.089459,0.116454,0.128408,0.117158,0.089105,0.072425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137017,0.159501,0.170931,0.158562,0.130849,0.095491,0.053119,0.006211,-0.03894,-0.07785,0,0,0,0,0,0,0,0,0,0,0.66,0.75
1936,'2024/10/31 02:42:30:959',8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040863,0.028574,-0.005607,-0.032346,-0.040924,-0.06045,-0.065627,-0.052305,-0.064143,-0.057911,-0.094843,-0.202303,-0.265931,-0.209729,-0.125142,-0.082693,-0.042123,0.042049,0.10349,0.128837,0.023734,0.023941,0.039391,0.030489,0.052922,0.041024,-0.008004,-0.040242,-0.026795,-0.014086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140777,0.166182,0.169773,0.158562,0.130849,0.089926,0.047079,-0.004879,-0.05066,-0.088549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.248371,1.129985,0.948696,0.817818,0.675258,0.603791,0.553689,0.569993,0.628249,0.708614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008967,0.014443,0.036837,0.056254,0.089459,0.120231,0.127672,0.110781,0.083581,0.069429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140777,0.166182,0.169773,0.158562,0.130849,0.089926,0.047079,-0.004879,-0.05066,-0.088549,0,0,0,0,0,0,0,0,0,0,0.66,0.75
